id;customer_id;date;product_id;product_quantity;product_unit_value
2320;2700;2023-12-18T13:33:27Z;2;1;150.67
2320;2700;2023-12-18T13:33:27Z;29;2;9.78
2321;3510;2023-02-28T21:52:19Z;34;2;44.56
2321;3510;2023-02-28T21:52:19Z;38;2;499.56
2321;3510;2023-02-28T21:52:19Z;35;1;99.12
2322;3043;2023-10-04T21:20:51Z;27;1;19.34
2322;3043;2023-10-04T21:20:51Z;10;1;59.45
2322;3043;2023-10-04T21:20:51Z;32;2;29.78
2323;2035;2023-10-18T22:19:22Z;19;2;14.45
2323;2035;2023-10-18T22:19:22Z;25;1;179.56
2323;2035;2023-10-18T22:19:22Z;26;2;39.12
2324;5466;2024-02-23T17:19:12Z;26;1;39.12
2325;2038;2023-07-13T09:30:43Z;5;2;399.56
2325;2038;2023-07-13T09:30:43Z;32;2;29.78
2325;2038;2023-07-13T09:30:43Z;18;2;89.23
2326;2550;2023-05-22T03:13:31Z;23;1;69.12
2326;2550;2023-05-22T03:13:31Z;23;1;69.12
2326;2550;2023-05-22T03:13:31Z;35;2;99.12
2327;1027;2024-07-04T23:28:36Z;26;1;39.12
2328;5326;2023-12-30T19:31:13Z;20;1;39.78
2328;5326;2023-12-30T19:31:13Z;18;2;89.23
2329;4277;2022-03-18T20:16:45Z;3;2;49.12
2330;2357;2024-06-14T12:34:17Z;4;1;299.34
2330;2357;2024-06-14T12:34:17Z;31;1;14.45
2331;1659;2024-08-16T09:34:43Z;45;1;29.12
2331;1659;2024-08-16T09:34:43Z;36;1;149.78
2331;1659;2024-08-16T09:34:43Z;24;2;249.34
2332;4663;2023-04-18T05:47:39Z;9;1;79.23
2332;4663;2023-04-18T05:47:39Z;28;1;119.56
2333;5048;2023-06-03T19:53:44Z;23;1;69.12
2333;5048;2023-06-03T19:53:44Z;1;1;1799.99
2334;5167;2022-11-24T03:07:53Z;21;1;59.34
2335;2403;2022-06-12T19:51:50Z;8;2;14.67
2335;2403;2022-06-12T19:51:50Z;41;1;19.56
2336;1579;2022-05-30T04:03:05Z;24;1;249.34
2336;1579;2022-05-30T04:03:05Z;36;2;149.78
2336;1579;2022-05-30T04:03:05Z;3;1;49.12
2337;2053;2024-06-28T21:50:13Z;38;2;499.56
2337;2053;2024-06-28T21:50:13Z;5;1;399.56
2337;2053;2024-06-28T21:50:13Z;26;1;39.12
2338;3144;2022-01-15T13:59:19Z;8;2;14.67
2338;3144;2022-01-15T13:59:19Z;14;2;29.12
2339;2578;2022-02-19T18:26:19Z;27;2;19.34
2340;2718;2024-04-23T00:37:03Z;22;1;49.56
2341;4051;2023-05-27T03:41:34Z;15;2;69.34
2341;4051;2023-05-27T03:41:34Z;45;2;29.12
2342;2837;2022-05-24T18:17:26Z;15;2;69.34
2343;1754;2024-06-11T03:25:20Z;49;2;99.34
2343;1754;2024-06-11T03:25:20Z;4;1;299.34
2343;1754;2024-06-11T03:25:20Z;19;1;14.45
2344;4984;2023-04-17T13:02:33Z;29;1;9.78
2344;4984;2023-04-17T13:02:33Z;20;2;39.78
2344;4984;2023-04-17T13:02:33Z;20;1;39.78
2345;4944;2023-02-09T19:18:10Z;37;2;49.34
2346;5161;2023-06-07T22:30:40Z;21;1;59.34
2346;5161;2023-06-07T22:30:40Z;18;2;89.23
2346;5161;2023-06-07T22:30:40Z;8;2;14.67
2347;5393;2022-01-16T20:09:49Z;49;1;99.34
2348;2026;2024-11-18T04:08:33Z;29;1;9.78
2348;2026;2024-11-18T04:08:33Z;40;2;399.34
2348;2026;2024-11-18T04:08:33Z;15;2;69.34
2349;1080;2024-12-14T10:27:29Z;43;2;14.34
2349;1080;2024-12-14T10:27:29Z;42;1;24.12
2350;5664;2022-09-03T01:40:31Z;27;2;19.34
2351;3619;2022-09-25T21:57:51Z;40;1;399.34
2351;3619;2022-09-25T21:57:51Z;32;2;29.78
2352;5596;2024-05-05T21:05:49Z;32;1;29.78
2352;5596;2024-05-05T21:05:49Z;2;2;150.67
2352;5596;2024-05-05T21:05:49Z;4;2;299.34
2353;5784;2024-07-24T18:07:47Z;9;1;79.23
2353;5784;2024-07-24T18:07:47Z;15;1;69.34
2354;1460;2024-03-09T05:33:56Z;42;2;24.12
2355;2921;2024-08-18T09:59:58Z;1;1;1799.99
2355;2921;2024-08-18T09:59:58Z;35;2;99.12
2356;3412;2023-07-10T12:41:24Z;43;1;14.34
2356;3412;2023-07-10T12:41:24Z;19;1;14.45
2357;5277;2022-08-23T16:44:11Z;8;1;14.67
2357;5277;2022-08-23T16:44:11Z;27;1;19.34
2358;4204;2022-10-27T07:27:17Z;15;2;69.34
2358;4204;2022-10-27T07:27:17Z;17;2;19.78
2358;4204;2022-10-27T07:27:17Z;11;2;99.78
2359;1047;2023-01-25T08:35:21Z;19;1;14.45
2360;5635;2022-01-23T16:09:54Z;16;1;24.56
2360;5635;2022-01-23T16:09:54Z;47;1;399.56
2361;1031;2022-07-05T12:30:57Z;8;1;14.67
2361;1031;2022-07-05T12:30:57Z;15;2;69.34
2361;1031;2022-07-05T12:30:57Z;36;2;149.78
2362;5355;2023-10-08T18:26:15Z;27;2;19.34
2363;2007;2023-06-13T11:51:45Z;13;1;199.56
2363;2007;2023-06-13T11:51:45Z;18;2;89.23
2364;5793;2022-07-05T14:04:49Z;25;1;179.56
2364;5793;2022-07-05T14:04:49Z;10;2;59.45
2364;5793;2022-07-05T14:04:49Z;16;1;24.56
2365;3490;2022-10-23T12:54:24Z;37;2;49.34
2366;5172;2022-10-28T21:56:12Z;15;1;69.34
2367;1988;2022-12-14T20:52:10Z;43;1;14.34
2368;1211;2024-01-29T11:02:38Z;38;1;499.56
2368;1211;2024-01-29T11:02:38Z;9;2;79.23
2368;1211;2024-01-29T11:02:38Z;18;2;89.23
2369;1124;2024-11-14T14:27:43Z;38;1;499.56
2370;2519;2022-04-28T14:37:14Z;47;2;399.56
2370;2519;2022-04-28T14:37:14Z;39;1;299.12
2371;1999;2024-01-22T13:20:28Z;17;1;19.78
2371;1999;2024-01-22T13:20:28Z;24;1;249.34
2372;4116;2022-01-21T11:59:36Z;3;2;49.12
2373;3342;2022-02-17T19:36:24Z;33;2;24.34
2373;3342;2022-02-17T19:36:24Z;25;2;179.56
2374;3390;2024-04-15T04:22:47Z;16;2;24.56
2375;1009;2024-03-15T09:33:02Z;7;1;24.34
2375;1009;2024-03-15T09:33:02Z;39;2;299.12
2375;1009;2024-03-15T09:33:02Z;39;1;299.12
2376;4588;2024-02-09T18:28:33Z;40;1;399.34
2376;4588;2024-02-09T18:28:33Z;43;1;14.34
2376;4588;2024-02-09T18:28:33Z;13;1;199.56
2377;4917;2023-08-07T02:04:10Z;23;1;69.12
2377;4917;2023-08-07T02:04:10Z;47;1;399.56
2378;5058;2023-12-10T23:52:49Z;4;1;299.34
2378;5058;2023-12-10T23:52:49Z;44;2;9.56
2378;5058;2023-12-10T23:52:49Z;19;2;14.45
2379;1138;2024-10-25T12:18:58Z;23;2;69.12
2379;1138;2024-10-25T12:18:58Z;12;1;149.34
2379;1138;2024-10-25T12:18:58Z;47;1;399.56
2380;1825;2022-05-26T14:13:19Z;34;2;44.56
2380;1825;2022-05-26T14:13:19Z;35;2;99.12
2380;1825;2022-05-26T14:13:19Z;21;1;59.34
2381;2304;2022-01-04T16:15:26Z;50;1;69.56
2381;2304;2022-01-04T16:15:26Z;9;2;79.23
2382;4421;2024-08-27T12:03:51Z;47;1;399.56
2382;4421;2024-08-27T12:03:51Z;22;1;49.56
2382;4421;2024-08-27T12:03:51Z;37;2;49.34
2383;3425;2024-02-14T15:30:39Z;33;1;24.34
2383;3425;2024-02-14T15:30:39Z;47;2;399.56
2383;3425;2024-02-14T15:30:39Z;17;2;19.78
2384;1093;2022-10-30T08:57:45Z;39;2;299.12
2384;1093;2022-10-30T08:57:45Z;42;2;24.12
2384;1093;2022-10-30T08:57:45Z;39;1;299.12
2385;4550;2024-09-19T23:47:16Z;14;2;29.12
2385;4550;2024-09-19T23:47:16Z;19;2;14.45
2385;4550;2024-09-19T23:47:16Z;32;1;29.78
2386;2555;2024-07-25T20:55:59Z;48;2;79.12
2386;2555;2024-07-25T20:55:59Z;27;1;19.34
2387;1024;2023-10-24T09:12:57Z;46;2;599.34
2387;1024;2023-10-24T09:12:57Z;37;1;49.34
2387;1024;2023-10-24T09:12:57Z;4;1;299.34
2388;3651;2024-08-24T16:21:54Z;2;1;150.67
2389;5746;2022-08-11T07:36:57Z;42;2;24.12
2390;1936;2024-03-21T03:02:17Z;16;2;24.56
2390;1936;2024-03-21T03:02:17Z;10;1;59.45
2391;5972;2022-06-12T04:28:13Z;49;2;99.34
2392;2010;2023-12-01T11:05:12Z;26;1;39.12
2392;2010;2023-12-01T11:05:12Z;46;1;599.34
2393;4282;2024-01-27T21:16:46Z;3;1;49.12
2394;5351;2024-10-21T03:06:14Z;4;2;299.34
2394;5351;2024-10-21T03:06:14Z;36;2;149.78
2394;5351;2024-10-21T03:06:14Z;9;1;79.23
2395;2904;2022-03-20T08:43:31Z;6;2;119.78
2396;4908;2022-12-20T01:30:09Z;47;1;399.56
2397;3715;2024-11-20T15:22:07Z;35;2;99.12
2398;2625;2024-03-22T12:11:43Z;40;1;399.34
2398;2625;2024-03-22T12:11:43Z;42;2;24.12
2399;5159;2022-10-14T01:33:10Z;35;2;99.12
2399;5159;2022-10-14T01:33:10Z;46;1;599.34
2399;5159;2022-10-14T01:33:10Z;49;2;99.34
2400;2053;2022-09-08T03:56:07Z;50;2;69.56
2400;2053;2022-09-08T03:56:07Z;45;1;29.12
2400;2053;2022-09-08T03:56:07Z;36;2;149.78
2401;1342;2022-08-25T00:42:19Z;33;2;24.34
2402;2563;2022-08-28T12:04:18Z;9;1;79.23
2402;2563;2022-08-28T12:04:18Z;21;2;59.34
2403;4995;2023-12-05T23:14:26Z;14;2;29.12
2404;4735;2022-04-11T19:22:31Z;26;2;39.12
2404;4735;2022-04-11T19:22:31Z;35;1;99.12
2405;2402;2022-02-07T20:26:16Z;47;2;399.56
2405;2402;2022-02-07T20:26:16Z;5;1;399.56
2406;2555;2023-12-30T13:45:45Z;11;1;99.78
2406;2555;2023-12-30T13:45:45Z;46;2;599.34
2406;2555;2023-12-30T13:45:45Z;41;2;19.56
2407;2683;2024-07-04T00:23:19Z;8;2;14.67
2408;4387;2023-10-20T06:25:53Z;42;2;24.12
2408;4387;2023-10-20T06:25:53Z;35;1;99.12
2409;5510;2024-02-14T15:19:53Z;45;2;29.12
2409;5510;2024-02-14T15:19:53Z;23;1;69.12
2409;5510;2024-02-14T15:19:53Z;37;1;49.34
2410;5632;2024-07-01T01:24:21Z;39;1;299.12
2410;5632;2024-07-01T01:24:21Z;29;1;9.78
2410;5632;2024-07-01T01:24:21Z;34;2;44.56
2411;2369;2024-03-07T23:10:48Z;37;1;49.34
2411;2369;2024-03-07T23:10:48Z;34;2;44.56
2412;3057;2024-03-05T13:38:34Z;12;1;149.34
2412;3057;2024-03-05T13:38:34Z;50;1;69.56
2412;3057;2024-03-05T13:38:34Z;18;1;89.23
2413;3013;2022-11-06T12:39:31Z;27;2;19.34
2414;5610;2023-05-21T12:43:20Z;42;1;24.12
2414;5610;2023-05-21T12:43:20Z;31;2;14.45
2414;5610;2023-05-21T12:43:20Z;22;1;49.56
2415;3832;2023-12-21T08:26:41Z;4;1;299.34
2415;3832;2023-12-21T08:26:41Z;14;1;29.12
2416;2420;2023-09-09T08:15:56Z;5;2;399.56
2417;2107;2022-11-30T23:20:28Z;27;1;19.34
2418;4722;2024-04-26T03:44:54Z;19;1;14.45
2418;4722;2024-04-26T03:44:54Z;17;1;19.78
2418;4722;2024-04-26T03:44:54Z;22;2;49.56
2419;1010;2022-12-25T08:15:39Z;39;1;299.12
2419;1010;2022-12-25T08:15:39Z;13;2;199.56
2420;5921;2022-02-15T02:49:44Z;42;1;24.12
2420;5921;2022-02-15T02:49:44Z;47;2;399.56
2420;5921;2022-02-15T02:49:44Z;2;2;150.67
2421;5932;2024-08-30T05:22:07Z;29;2;9.78
2421;5932;2024-08-30T05:22:07Z;33;1;24.34
2422;4380;2023-12-03T23:55:48Z;22;1;49.56
2422;4380;2023-12-03T23:55:48Z;45;2;29.12
2422;4380;2023-12-03T23:55:48Z;33;1;24.34
2423;4582;2024-02-14T08:43:15Z;28;2;119.56
2424;5357;2022-05-22T17:20:52Z;39;1;299.12
2425;1073;2023-02-09T23:44:30Z;6;2;119.78
2425;1073;2023-02-09T23:44:30Z;14;2;29.12
2425;1073;2023-02-09T23:44:30Z;24;2;249.34
2426;4552;2024-07-25T12:01:00Z;21;2;59.34
2426;4552;2024-07-25T12:01:00Z;25;2;179.56
2427;3118;2024-09-06T16:41:01Z;33;2;24.34
2428;5412;2022-12-08T00:09:17Z;44;1;9.56
2429;5755;2024-01-27T00:42:41Z;2;1;150.67
2429;5755;2024-01-27T00:42:41Z;35;2;99.12
2429;5755;2024-01-27T00:42:41Z;26;2;39.12
2430;4662;2022-02-02T13:58:46Z;37;1;49.34
2431;2693;2022-12-13T12:41:58Z;7;2;24.34
2431;2693;2022-12-13T12:41:58Z;11;1;99.78
2432;3724;2022-09-01T16:20:46Z;48;1;79.12
2433;2854;2022-06-11T02:18:01Z;38;1;499.56
2433;2854;2022-06-11T02:18:01Z;48;2;79.12
2433;2854;2022-06-11T02:18:01Z;21;2;59.34
2434;2963;2022-01-27T09:03:39Z;10;1;59.45
2434;2963;2022-01-27T09:03:39Z;37;2;49.34
2435;4883;2024-08-04T16:46:56Z;19;1;14.45
2436;3990;2023-11-19T08:56:42Z;47;2;399.56
2436;3990;2023-11-19T08:56:42Z;39;1;299.12
2437;5929;2022-05-04T07:54:55Z;31;2;14.45
2437;5929;2022-05-04T07:54:55Z;39;1;299.12
2437;5929;2022-05-04T07:54:55Z;12;2;149.34
2438;5700;2022-01-22T14:41:00Z;37;2;49.34
2438;5700;2022-01-22T14:41:00Z;3;1;49.12
2439;1161;2022-01-12T01:15:35Z;40;2;399.34
2440;2162;2022-10-28T21:06:02Z;38;1;499.56
2440;2162;2022-10-28T21:06:02Z;25;2;179.56
2441;4010;2022-01-19T04:45:00Z;40;1;399.34
2441;4010;2022-01-19T04:45:00Z;36;1;149.78
2441;4010;2022-01-19T04:45:00Z;32;2;29.78
2442;2880;2024-03-01T09:33:06Z;9;1;79.23
2443;1954;2024-10-19T16:30:56Z;47;2;399.56
2443;1954;2024-10-19T16:30:56Z;29;1;9.78
2444;3702;2022-07-13T20:00:10Z;1;2;1799.99
2444;3702;2022-07-13T20:00:10Z;24;2;249.34
2444;3702;2022-07-13T20:00:10Z;29;1;9.78
2445;2620;2024-10-16T03:30:49Z;38;2;499.56
2445;2620;2024-10-16T03:30:49Z;49;1;99.34
2446;5164;2024-08-29T20:11:12Z;1;2;1799.99
2446;5164;2024-08-29T20:11:12Z;19;2;14.45
2446;5164;2024-08-29T20:11:12Z;46;1;599.34
2447;1748;2024-05-26T08:14:04Z;4;2;299.34
2447;1748;2024-05-26T08:14:04Z;19;1;14.45
2448;3426;2023-08-15T01:15:01Z;6;1;119.78
2448;3426;2023-08-15T01:15:01Z;25;2;179.56
2448;3426;2023-08-15T01:15:01Z;19;1;14.45
2449;4303;2022-10-12T05:09:03Z;15;1;69.34
2450;4071;2023-01-15T15:14:15Z;8;1;14.67
2450;4071;2023-01-15T15:14:15Z;27;2;19.34
2450;4071;2023-01-15T15:14:15Z;23;2;69.12
2451;2625;2022-08-05T00:43:01Z;40;1;399.34
2452;5598;2024-02-05T04:34:03Z;25;2;179.56
2452;5598;2024-02-05T04:34:03Z;32;1;29.78
2453;5524;2023-11-08T16:36:49Z;37;1;49.34
2454;1262;2022-02-27T22:28:49Z;20;1;39.78
2454;1262;2022-02-27T22:28:49Z;34;1;44.56
2454;1262;2022-02-27T22:28:49Z;24;2;249.34
2455;2783;2024-08-05T08:29:33Z;45;1;29.12
2455;2783;2024-08-05T08:29:33Z;5;1;399.56
2456;5557;2024-05-25T16:48:06Z;4;1;299.34
2457;4587;2024-04-03T09:51:36Z;17;2;19.78
2457;4587;2024-04-03T09:51:36Z;34;2;44.56
2458;3857;2023-09-20T01:55:38Z;7;1;24.34
2458;3857;2023-09-20T01:55:38Z;46;2;599.34
2459;2117;2023-09-07T09:07:41Z;16;1;24.56
2459;2117;2023-09-07T09:07:41Z;23;2;69.12
2460;1338;2023-06-03T12:41:30Z;45;1;29.12
2461;2194;2024-04-17T14:26:22Z;5;1;399.56
2462;3241;2024-10-27T17:58:15Z;43;1;14.34
2463;3713;2024-04-19T19:31:48Z;19;2;14.45
2463;3713;2024-04-19T19:31:48Z;7;2;24.34
2463;3713;2024-04-19T19:31:48Z;4;1;299.34
2464;4411;2022-08-07T21:36:12Z;20;2;39.78
2464;4411;2022-08-07T21:36:12Z;30;1;19.23
2465;4121;2022-01-22T01:41:30Z;39;1;299.12
2465;4121;2022-01-22T01:41:30Z;1;2;1799.99
2466;5668;2023-11-10T23:29:10Z;47;2;399.56
2466;5668;2023-11-10T23:29:10Z;19;1;14.45
2466;5668;2023-11-10T23:29:10Z;37;1;49.34
2467;4714;2022-07-05T03:51:42Z;49;2;99.34
2467;4714;2022-07-05T03:51:42Z;8;1;14.67
2468;2186;2024-01-12T14:28:07Z;19;1;14.45
2468;2186;2024-01-12T14:28:07Z;8;2;14.67
2468;2186;2024-01-12T14:28:07Z;30;2;19.23
2469;5801;2024-06-10T09:24:57Z;46;1;599.34
2470;2070;2024-05-29T01:55:58Z;28;2;119.56
2470;2070;2024-05-29T01:55:58Z;18;2;89.23
2470;2070;2024-05-29T01:55:58Z;33;2;24.34
2471;1976;2024-05-01T02:07:59Z;44;2;9.56
2471;1976;2024-05-01T02:07:59Z;37;2;49.34
2471;1976;2024-05-01T02:07:59Z;5;2;399.56
2472;5258;2022-02-26T00:21:53Z;1;1;1799.99
2473;1988;2024-06-18T12:07:57Z;19;2;14.45
2473;1988;2024-06-18T12:07:57Z;32;2;29.78
2474;1426;2024-03-07T09:43:59Z;25;2;179.56
2474;1426;2024-03-07T09:43:59Z;43;1;14.34
2475;4396;2023-07-26T16:27:26Z;32;2;29.78
2475;4396;2023-07-26T16:27:26Z;26;1;39.12
2475;4396;2023-07-26T16:27:26Z;24;2;249.34
2476;1449;2023-06-06T22:39:13Z;23;1;69.12
2476;1449;2023-06-06T22:39:13Z;14;1;29.12
2477;3664;2024-12-01T03:43:15Z;46;1;599.34
2477;3664;2024-12-01T03:43:15Z;30;2;19.23
2478;2738;2022-05-25T06:01:38Z;47;2;399.56
2478;2738;2022-05-25T06:01:38Z;4;1;299.34
2479;2181;2023-06-25T00:15:35Z;39;2;299.12
2479;2181;2023-06-25T00:15:35Z;46;1;599.34
2480;3703;2024-04-04T05:08:53Z;28;2;119.56
2481;1566;2024-08-19T01:59:28Z;8;1;14.67
2481;1566;2024-08-19T01:59:28Z;7;2;24.34
2481;1566;2024-08-19T01:59:28Z;33;2;24.34
2482;1279;2023-10-11T14:01:21Z;11;2;99.78
2482;1279;2023-10-11T14:01:21Z;31;1;14.45
2482;1279;2023-10-11T14:01:21Z;29;2;9.78
2483;5198;2022-11-04T23:00:47Z;38;1;499.56
2483;5198;2022-11-04T23:00:47Z;26;2;39.12
2483;5198;2022-11-04T23:00:47Z;40;1;399.34
2484;2774;2024-06-29T11:16:34Z;12;1;149.34
2484;2774;2024-06-29T11:16:34Z;44;1;9.56
2484;2774;2024-06-29T11:16:34Z;40;2;399.34
2485;2037;2023-12-04T12:16:00Z;36;1;149.78
2485;2037;2023-12-04T12:16:00Z;41;2;19.56
2485;2037;2023-12-04T12:16:00Z;35;1;99.12
2486;3564;2023-07-04T04:42:27Z;5;2;399.56
2487;4238;2023-01-05T18:43:15Z;38;2;499.56
2487;4238;2023-01-05T18:43:15Z;23;2;69.12
2488;5111;2024-10-09T01:03:59Z;17;2;19.78
2488;5111;2024-10-09T01:03:59Z;37;2;49.34
2489;3472;2024-09-06T21:35:44Z;18;2;89.23
2490;3351;2024-01-28T02:04:09Z;46;1;599.34
2491;2364;2022-07-22T20:13:42Z;22;1;49.56
2491;2364;2022-07-22T20:13:42Z;12;1;149.34
2491;2364;2022-07-22T20:13:42Z;3;2;49.12
2492;5837;2022-03-18T23:05:39Z;2;2;150.67
2492;5837;2022-03-18T23:05:39Z;43;1;14.34
2492;5837;2022-03-18T23:05:39Z;32;2;29.78
2493;3746;2022-12-21T07:08:57Z;24;2;249.34
2494;4080;2022-07-08T00:57:29Z;48;1;79.12
2494;4080;2022-07-08T00:57:29Z;18;1;89.23
2495;5641;2024-03-11T22:00:38Z;29;2;9.78
2496;5517;2023-12-30T15:10:44Z;36;2;149.78
2496;5517;2023-12-30T15:10:44Z;7;2;24.34
2496;5517;2023-12-30T15:10:44Z;37;1;49.34
2497;4512;2023-01-03T06:31:13Z;30;1;19.23
2497;4512;2023-01-03T06:31:13Z;6;2;119.78
2497;4512;2023-01-03T06:31:13Z;8;1;14.67
2498;3559;2023-11-09T16:05:10Z;45;2;29.12
2498;3559;2023-11-09T16:05:10Z;7;1;24.34
2498;3559;2023-11-09T16:05:10Z;50;2;69.56
2499;4132;2022-03-07T23:17:00Z;28;1;119.56
2500;4064;2023-12-12T06:39:34Z;44;2;9.56
2500;4064;2023-12-12T06:39:34Z;15;2;69.34
2500;4064;2023-12-12T06:39:34Z;29;2;9.78
2501;4596;2024-10-02T22:56:16Z;34;1;44.56
2501;4596;2024-10-02T22:56:16Z;28;2;119.56
2502;2876;2024-08-10T16:51:36Z;12;1;149.34
2502;2876;2024-08-10T16:51:36Z;39;2;299.12
2503;3567;2023-04-06T11:51:37Z;6;1;119.78
2503;3567;2023-04-06T11:51:37Z;16;1;24.56
2503;3567;2023-04-06T11:51:37Z;21;1;59.34
2504;1545;2024-07-23T09:28:29Z;33;2;24.34
2504;1545;2024-07-23T09:28:29Z;7;1;24.34
2505;3432;2024-02-16T06:55:32Z;9;1;79.23
2505;3432;2024-02-16T06:55:32Z;46;1;599.34
2505;3432;2024-02-16T06:55:32Z;12;1;149.34
2506;4350;2023-03-20T01:10:09Z;46;1;599.34
2507;2821;2024-07-19T16:52:31Z;32;2;29.78
2507;2821;2024-07-19T16:52:31Z;12;1;149.34
2507;2821;2024-07-19T16:52:31Z;32;1;29.78
2508;3609;2022-08-29T05:51:12Z;7;2;24.34
2508;3609;2022-08-29T05:51:12Z;15;2;69.34
2509;5680;2023-03-22T01:40:49Z;29;2;9.78
2509;5680;2023-03-22T01:40:49Z;17;1;19.78
2509;5680;2023-03-22T01:40:49Z;34;2;44.56
2510;3719;2022-09-17T03:24:55Z;23;1;69.12
2511;1388;2022-06-04T10:13:32Z;50;2;69.56
2511;1388;2022-06-04T10:13:32Z;24;2;249.34
2512;3736;2024-01-26T06:48:58Z;25;1;179.56
2512;3736;2024-01-26T06:48:58Z;24;1;249.34
2512;3736;2024-01-26T06:48:58Z;12;1;149.34
2513;3784;2022-03-02T15:52:04Z;1;1;1799.99
2514;2606;2023-02-06T03:51:50Z;47;2;399.56
2514;2606;2023-02-06T03:51:50Z;7;1;24.34
2514;2606;2023-02-06T03:51:50Z;40;1;399.34
2515;4139;2022-04-04T17:08:22Z;35;1;99.12
2515;4139;2022-04-04T17:08:22Z;47;2;399.56
2515;4139;2022-04-04T17:08:22Z;10;2;59.45
2516;4437;2022-01-12T10:38:18Z;19;2;14.45
2516;4437;2022-01-12T10:38:18Z;17;2;19.78
2516;4437;2022-01-12T10:38:18Z;18;2;89.23
2517;5406;2023-12-31T20:38:17Z;11;2;99.78
2518;5431;2022-01-08T07:25:07Z;11;2;99.78
2518;5431;2022-01-08T07:25:07Z;13;2;199.56
2519;3491;2023-12-03T14:05:19Z;27;2;19.34
2520;3232;2024-01-01T07:50:52Z;48;2;79.12
2520;3232;2024-01-01T07:50:52Z;15;1;69.34
2521;3787;2024-07-02T20:11:48Z;34;2;44.56
2521;3787;2024-07-02T20:11:48Z;21;1;59.34
2522;4334;2024-11-21T04:18:07Z;31;1;14.45
2522;4334;2024-11-21T04:18:07Z;25;2;179.56
2523;4685;2023-07-19T07:48:48Z;35;2;99.12
2523;4685;2023-07-19T07:48:48Z;43;1;14.34
2524;5247;2022-01-10T21:27:07Z;48;1;79.12
2524;5247;2022-01-10T21:27:07Z;5;2;399.56
2524;5247;2022-01-10T21:27:07Z;25;1;179.56
2525;5795;2023-01-20T23:21:26Z;23;2;69.12
2525;5795;2023-01-20T23:21:26Z;43;1;14.34
2526;5563;2023-01-24T06:16:37Z;4;2;299.34
2526;5563;2023-01-24T06:16:37Z;21;2;59.34
2526;5563;2023-01-24T06:16:37Z;30;1;19.23
2527;5069;2022-05-28T21:01:57Z;47;1;399.56
2527;5069;2022-05-28T21:01:57Z;24;2;249.34
2527;5069;2022-05-28T21:01:57Z;39;2;299.12
2528;5992;2022-03-12T02:20:45Z;39;1;299.12
2529;4118;2023-08-01T07:23:49Z;43;2;14.34
2529;4118;2023-08-01T07:23:49Z;7;1;24.34
2530;1341;2023-04-19T09:26:49Z;36;2;149.78
2530;1341;2023-04-19T09:26:49Z;30;1;19.23
2531;4095;2024-01-11T12:23:38Z;31;2;14.45
2531;4095;2024-01-11T12:23:38Z;47;1;399.56
2531;4095;2024-01-11T12:23:38Z;17;2;19.78
2532;4305;2024-02-08T12:18:34Z;2;2;150.67
2532;4305;2024-02-08T12:18:34Z;22;2;49.56
2533;5188;2024-11-25T10:22:47Z;43;1;14.34
2534;3629;2023-10-06T02:51:25Z;33;1;24.34
2534;3629;2023-10-06T02:51:25Z;11;2;99.78
2535;2409;2024-06-26T10:02:12Z;3;1;49.12
2536;1792;2022-09-02T14:49:30Z;31;1;14.45
2536;1792;2022-09-02T14:49:30Z;21;2;59.34
2537;1432;2022-03-02T02:35:37Z;14;1;29.12
2537;1432;2022-03-02T02:35:37Z;48;2;79.12
2537;1432;2022-03-02T02:35:37Z;10;1;59.45
2538;4063;2022-02-22T20:18:08Z;22;2;49.56
2538;4063;2022-02-22T20:18:08Z;18;2;89.23
2538;4063;2022-02-22T20:18:08Z;37;1;49.34
2539;2160;2024-08-28T07:36:26Z;20;2;39.78
2540;5800;2024-07-23T19:19:42Z;2;1;150.67
2540;5800;2024-07-23T19:19:42Z;13;2;199.56
2540;5800;2024-07-23T19:19:42Z;49;1;99.34
2541;3402;2023-10-25T02:40:35Z;35;2;99.12
2541;3402;2023-10-25T02:40:35Z;34;2;44.56
2542;3567;2022-10-23T09:00:46Z;13;1;199.56
2542;3567;2022-10-23T09:00:46Z;7;2;24.34
2543;5390;2024-07-30T22:12:50Z;8;1;14.67
2544;1122;2024-09-02T11:36:22Z;34;1;44.56
2545;2389;2023-06-08T16:47:44Z;42;2;24.12
2545;2389;2023-06-08T16:47:44Z;49;2;99.34
2546;2974;2022-05-19T00:13:47Z;46;1;599.34
2547;4994;2023-11-18T13:02:17Z;14;1;29.12
2547;4994;2023-11-18T13:02:17Z;7;1;24.34
2547;4994;2023-11-18T13:02:17Z;9;2;79.23
2548;5382;2023-02-09T00:21:26Z;1;1;1799.99
2548;5382;2023-02-09T00:21:26Z;27;1;19.34
2549;2010;2023-09-24T00:43:33Z;38;2;499.56
2549;2010;2023-09-24T00:43:33Z;7;2;24.34
2549;2010;2023-09-24T00:43:33Z;12;1;149.34
2550;4030;2022-02-28T09:23:59Z;15;1;69.34
2550;4030;2022-02-28T09:23:59Z;11;2;99.78
2550;4030;2022-02-28T09:23:59Z;45;2;29.12
2551;4767;2022-04-20T07:39:34Z;41;2;19.56
2551;4767;2022-04-20T07:39:34Z;44;2;9.56
2552;2215;2023-10-20T20:25:44Z;46;2;599.34
2553;3376;2023-01-06T19:11:54Z;45;2;29.12
2553;3376;2023-01-06T19:11:54Z;19;1;14.45
